# Sparse Matrix (Morse)  
# first line: n m (is symmetic) nbcoef 
# after for each nonzero coefficient:   i j a_ij where (i,j) \in  {1,...,n}x{1,...,m} 
306 306 0  3484
      222        75 -0.038887205062252495902
      222        76 1.4459690436236563027
      222        83 -0.065602608959988387149
      222        84 -0.27876343016653548634
      222        85 0.073301549591901521419
      222        86 -0.49902008018730653616
      222        93 0.12931633504839071258
      222        94 0.42191447544501264888
      222       101 -0.14398006298076906906
      222       102 -0.33979609946952021859
      222       105 0.016123840380862879823
      222       106 -0.037053324120027777977
      222       115 0.0059098776874100551054
      222       116 -0.046926858618178100835
      223        63 -0.25513173695435448218
      223        64 0.19885860602471111536
      223        73 -0.26260553424792054678
      223        74 0.14501836028496417619
      223        81 0.92537125362130157047
      223        82 -0.049834308472543026314
      223        91 -0.23904476800914473134
      223        92 -0.14426519807486096192
      223        99 -0.16413545250777494822
      223       100 -0.14977745976227130331
      224        63 -0.051141393975289259344
      224        64 -0.031793326755131558203
      224        73 0.14501836028498044096
      224        74 -0.5907283012491713059
      224        81 -0.049834308472541027912
      224        82 0.95840354535850313944
      224        91 -0.14426519807487850344
      224        92 -0.41386706206001294683
      224        99 0.10022254023772832199
      224       100 0.082438906607920678371
      225        65 -0.27395977005303007168
      225        66 -0.20303911015260492356
      225        75 -0.20653986985795394493
      225        76 -0.12959240752423123455
      225        83 0.8910610845957951387
      225        84 0.039628336784778436797
      225        93 -0.29231172727059601124
      225        94 0.1319578424318441634
      225       101 -0.11422579936085960894
      225       102 0.1610453384602135718
      226        65 0.046960889847395603791
      226        66 -0.050567722704450215887
      226        75 -0.12959240752424278087
      226        76 -0.55072549406345883138
      226        83 0.039628336784793813385
      226        84 0.92538558571971851752
      226        93 0.1319578424318381682
      226        94 -0.44524777182402247577
      226       101 -0.088954661539784721236
      226       102 0.12517932092556816048
      227        43 -0.0087195213666317467061
      227        44 -5.3939071362893696051e-05
      227        45 -0.0091530966242862974586
      227        46 -5.6621173485300417539e-05
      227        59 -0.046117444831829008944
      227        60 -0.016180361335096943992
      227        61 -0.29364649846030838054
      227        62 0.085580698488778861321
      227        65 -0.012043396695993750095
      227        66 0.003682668778984733108
      227        67 -0.32487583930898056295
      227        68 -0.14002763384745936515
      227        75 0.34042156114590954585
      227        76 0.172759426546618855
      227        77 -0.15988133477369276259
      227        78 -0.088466673100815074182
      227        83 -0.059764343991686355584
      227        84 -0.0035093896637802650396
      227        85 1.6005956138141570477
      227        86 0.073971957675056640436
      227        93 -0.27513436270572044773
      227        94 -0.2604729075588232412
      227        97 -0.24522212688651678913
      227        98 0.10216218439900778825
      227       105 -0.47450942333358314684
      227       106 0.074315724824350351541
      227       115 -0.016162504240537247518
      227       116 -0.0037051349619739216458
      228        43 -5.3939071362434922677e-05
      228        44 -0.0043607327419343915043
      228        45 -5.6621173485224150692e-05
      228        46 -0.0045775687060484755025
      228        59 -0.016180361335100795078
      228        60 -0.039299506269341456799
      228        61 0.085580698488779416433
      228        62 -0.21649409449378864689
      228        65 0.00368266877898433629
      228        66 -0.019589162479017815238
      228        67 -0.14002763384745506303
      228        68 0.13637046473235159283
      228        75 0.17275942654659862119
      228        76 -0.035198630747659206963
      228        77 -0.088466673100795936713
      228        78 -0.49908209024810012977
      228        83 -0.0035093896637796956166
      228        84 -0.12537165835938171576
      228        85 0.073971957675046412506
      228        86 1.6180544302752319918
      228        93 -0.26047290755880136981
      228        94 -0.31220136852196095356
      228        97 0.10216218439899005244
      228        98 -0.35651814789680325024
      228       105 0.074315724824356874101
      228       106 -0.11497013218635711296
      228       115 -0.0037051349619749633472
      228       116 -0.010974520616890600863
      229        59 -0.4811110838374760279
      229        60 -0.081647561695609618959
      229        67 -0.33818448631702008322
      229        68 0.22785002936063325496
      229        71 -0.22380979814042481491
      229        72 -0.10305784927251900041
      229        75 -0.04443222176914959215
      229        76 0.0064139588649414413721
      229        77 1.4868514158636201294
      229        78 -0.076419357578983243551
      229        85 0.37633655220416367682
      229        86 -0.12198795975490829557
      229        89 -0.13944669143613222517
      229        90 0.085218932771886080069
      229        93 -0.023728497215550058141
      229        94 -0.0073051977477884538076
      229        97 -0.11260109782965559144
      229        98 0.14783639665738307345
      229       105 -0.34522785247313925172
      229       106 -0.10785582273783028695
      229       107 -0.057568150292611051932
      229       108 0.026276683607246401064
      229       111 -0.080898792975882150014
      229       112 0.0046777475255484228175
      230        59 -0.081647561695599404907
      230        60 -0.15820357236240437104
      230        67 0.22785002936061732326
      230        68 -0.28338792148793284786
      230        71 -0.10305784927251819549
      230        72 -0.33111849766145218243
      230        75 0.0064139588649430607364
      230        76 -0.099062403862162307089
      230        77 -0.076419357579001576108
      230        78 1.497549233235706545
      230        85 -0.12198795975489465371
      230        86 -0.080007743930864821946
      230        89 0.085218932771882374699
      230        90 -0.47715734592230596434
      230        93 -0.0073051977477891823914
      230        94 -0.038413126262789774878
      230        97 0.14783639665739808922
      230        98 0.32167355954552695474
      230       105 -0.10785582273782662321
      230       106 -0.2426559581101502272
      230       107 0.026276683607238553175
      230       108 -0.052146607751519039042
      230       111 0.0046777475255501636126
      230       112 -0.040890319648909656536
      231        55 -0.41428883715350683925
      231        56 0.070555699772577792905
      231        63 -0.219163897667147195
      231        64 -0.18053701802637525664
      231        69 -0.26266071617410791106
      231        70 0.10884675942229507517
      231        73 1.2280396255569632213
      231        74 0.040050853546217381196
      231        81 0.12402060145337960584
      231        82 0.019145406347930712249
      231        87 -0.11395318523449667059
      231        88 -0.072747483477709859456
      231        91 0.28587538055765260303
      231        92 -0.10511119159488331587
      231        99 -0.36725873068357706153
      231       100 0.1621855581763569365
      231       103 -0.068588723995408495959
      231       104 -0.033899846718896807507
      231       113 -0.17660623755113094568
      231       114 -0.008488737447512608239
      232        55 0.070555699772580832141
      232        56 -0.18145264328664970077
      232        63 -0.18053701802637422968
      232        64 -0.17464591408987775734
      232        69 0.10884675942228605461
      232        70 -0.30812085261457694552
      232        73 0.040050853546204460975
      232        74 1.3944981785509553696
      232        81 0.019145406347928623642
      232        82 -0.37067736216322616505
      232        87 -0.072747483477696578413
      232        88 -0.51668731940451706475
      232        91 -0.10511119159488169217
      232        92 0.6922302853799443545
      232        99 0.16218555817636645666
      232       100 -0.36297424287169138823
      232       103 -0.033899846718902719445
      232       104 -0.075912986043234056965
      232       113 -0.0084887374475110365796
      232       114 -0.080841864348508415961
      233        53 -0.0063757164476138904197
      233        54 0.0014327277752075339746
      233        57 -0.50381394714617988573
      233        58 -0.033190677044744286428
      233        69 -0.32855558664649986422
      233        70 -0.15534383586251868103
      233        71 -0.273509675118767559
      233        72 0.21728711080657919785
      233        73 -0.008968826461374160286
      233        74 9.3817932721563811881e-07
      233        77 -0.034011417817889806614
      233        78 0.0012514164380506179013
      233        79 1.4500216995528429909
      233        80 -0.0064517204834745383799
      233        87 0.095381962950978643745
      233        88 0.060165301373678335695
      233        89 0.11615074536075055411
      233        90 -0.11264523968024435507
      233        95 0.24285636265990459548
      233        96 0.027375269165153232054
      233        97 -0.0010971736019720120664
      233        98 -0.00036005355459943581007
      233       103 -0.27617882374680247093
      233       104 0.10010574973325425674
      233       107 -0.29329598578271648401
      233       108 -0.10090809279986276414
      233       109 -0.16045463049783634246
      233       110 0.001281105954193563403
      234        53 0.0014327277752075276863
      234        54 -0.0042779576959527630675
      234        57 -0.033190677044740629631
      234        58 -0.19511135657280348488
      234        69 -0.15534383586252173415
      234        70 -0.33875051997527322323
      234        71 0.21728711080659032784
      234        72 -0.27763249211476243028
      234        73 9.3817932806533350237e-07
      234        74 -0.017937886245478575076
      234        77 0.0012514164380506337306
      234        78 -0.06843230730975878584
      234        79 -0.0064517204834941971336
      234        80 1.5448542889289689217
      234        87 0.060165301373686586039
      234        88 -0.41735664006122979997
      234        89 -0.11264523968024345302
      234        90 -0.36413938744504770195
      234        95 0.027375269165149890976
      234        96 0.7188811694509354977
      234        97 -0.00036005355459968734497
      234        98 -0.0016776732538735976766
      234       103 0.10010574973325203629
      234       104 -0.25820077157124871059
      234       107 -0.10090809279986263924
      234       108 -0.26014938836806056344
      234       109 0.0012811059541969977219
      234       110 -0.041920090509592160266
      235        69 -0.16220055650417142257
      235        70 -0.015271149654279066177
      235        73 -0.099722170085854169863
      235        74 -0.0408690784657306308
      235        79 -0.38490550381334287522
      235        80 0.14582953056085445898
      235        87 0.45139589026110904513
      235        88 -0.11805866570381771952
      235        89 -0.013040138800567950203
      235        90 0.00012912449790859298294
      235        91 -0.11838945123503641366
      235        92 -0.02771327361363045555
      235        95 0.34114186300237170357
      235        96 -0.0090296367046365198783
      235       103 0.76412564644777536405
      235       104 0.099368158910266290995
      235       107 -0.00020783933944784998269
      235       108 -1.4278415217036329233e-05
      235       109 -0.33795928629911897723
      235       110 -0.12751151692779591484
      235       113 -0.23279102703008253128
      235       114 0.083947057229553215252
      235       121 -0.19460335077433241202
      235       122 0.0091937282865248125263
      236        69 -0.015271149654281329991
      236        70 -0.045766712015917275502
      236        73 -0.040869078465734579031
      236        74 -0.12669259767277685214
      236        79 0.14582953056087688548
      236        80 -0.30974264211948060455
      236        87 -0.11805866570384412895
      236        88 0.77175976360327880332
      236        89 0.00012912449790907772973
      236        90 -0.02608100905430171465
      236        91 -0.02771327361362424524
      236        92 -0.51291437987145627186
      236        95 -0.0090296367046494921405
      236        96 -0.18281413887544603614
      236       103 0.099368158910287052166
      236       104 1.016905821805788479
      236       107 -1.4278415216942149334e-05
      236       108 -0.00041270764865738410361
      236       109 -0.12751151692779680302
      236       110 -0.30133585161862852519
      236       113 0.083947057229544957968
      236       114 -0.23432615538300832769
      236       121 0.0091937282865295552603
      236       122 -0.035735315320090797753
      237        71 -0.14357165758832046709
      237        72 0.0068721102909136445869
      237        77 -0.084448674288352829076
      237        78 0.04368219465492623188
      237        79 -0.36614402397729761685
      237        80 -0.11999351901138273491
      237        89 0.39341438713357146373
      237        90 0.13426728929643430566
      237        95 0.3713415226525252355
      237        96 -0.023099163520795783916
      237        97 -0.13267251502967880583
      237        98 0.0079033758526390902183
      237       103 -0.0049188930541214396716
      237       104 0.00011662022628593095676
      237       107 0.68996132125620435183
      237       108 -0.11863249286589507003
      237       109 -0.36966810261391908066
      237       110 0.14593029395152631866
      237       111 -0.17046935483347785967
      237       112 -0.058123516611439843271
      237       125 -0.17085311237189190758
      237       126 -0.018923192263211999209
      238        71 0.0068721102909102341205
      238        72 -0.057343277556729459199
      238        77 0.043682194654930228683
      238        78 -0.095205919344382175518
      238        79 -0.11999351901138401166
      238        80 -0.28067929030616284303
      238        89 0.13426728929643033661
      238        90 0.69477302274592589448
      238        95 -0.023099163520797379862
      238        96 -0.14710410032833573513
      238        97 0.00790337585265150043
      238        98 -0.48748166413171889477
      238       103 0.00011662022628570736717
      238       104 -0.0098295006850690914285
      238       107 -0.11863249286589683251
      238       108 0.9319714299927694956
      238       109 0.14593029395152151695
      238       110 -0.31157488080835288313
      238       111 -0.058123516611440675939
      238       112 -0.17753233912494323365
      238       125 -0.018923192263210410202
      238       126 -0.048022583167762568357
      239        67 -0.0053447136336437313028
      239        68 -0.0011733007938191271358
      239        75 -0.49095560873833132831
      239        76 0.035080976284581094626
      239        83 -0.30019306520727501164
      239        84 0.12520402488428764021
      239        85 -0.25631713422511626099
      239        86 -0.23384642094457552819
      239        93 1.9994181961209975817
      239        94 0.053295031336487441731
      239        97 -0.030073999364553894581
      239        98 0.00052695095434448905626
      239       101 -0.14683139801813321901
      239       102 -0.12065092656073503341
      239       105 -0.056146537467350918216
      239       106 0.22161998494654280845
      239       115 -0.63248800371809810184
      239       116 -0.09776600696581205785
      239       123 -0.064106532832614221418
      239       124 0.018214101790686051258
      239       133 -0.0030086923911277168968
      239       134 -0.00050441493198818043633
      240        67 -0.0011733007938193244606
      240        68 -0.0035386595796412997905
      240        75 0.035080976284603507254
      240        76 -0.11343197656541678664
      240        83 0.12520402488428078458
      240        84 -0.32337573599484115139
      240        85 -0.23384642094459073824
      240        86 -0.34204873127466572935
      240        93 0.053295031336473050465
      240        94 1.9836103009712933165
      240        97 0.00052695095434821242336
      240        98 -0.060123467931400123576
      240       101 -0.120650926560746663
      240       102 -0.57383083965291048489
      240       105 0.22161998494655824055
      240       106 -0.38336797853647486267
      240       115 -0.097766006965802940143
      240       116 -0.1200049197286919278
      240       123 0.018214101790683813464
      240       124 -0.04816130756490111936
      240       133 -0.00050441493198807429293
      240       134 -0.0017741736175977457137
      241        71 -0.054097332516862071949
      241        72 -0.012209954934506703217
      241        77 -0.49297453568296661919
      241        78 0.083990033764443902675
      241        85 -0.25029788874117009367
      241        86 0.10505710521868651119
      241        89 -0.21371297292844479432
      241        90 -0.26061212237270592329
      241        95 -0.064039073012150851683
      241        96 -0.0051132881977055087697
      241        97 1.6392470390308406802
      241        98 0.084728079264948838456
      241       105 -0.14766230396724971952
      241       106 -0.10540678759419910837
      241       107 0.35775043904003778206
      241       108 0.18843395444660274163
      241       109 -0.022748334288005538084
      241       110 0.0035619730007694964079
      241       111 -0.4045688321915548169
      241       112 -0.15046858169257354421
      241       123 -0.020781786383906347693
      241       124 -0.0070544743768981210338
      241       125 -0.27895235177975241658
      241       126 0.079842688005727538436
      241       129 -0.031503081047659149683
      241       130 -0.0047486245325902088146
      242        71 -0.012209954934505702281
      242        72 -0.036389484679731728956
      242        77 0.083990033764424446017
      242        78 -0.13161076410276256743
      242        85 0.10505710521869759955
      242        86 -0.35145930867816604914
      242        89 -0.26061212237270658942
      242        90 -0.23665054181425154711
      242        95 -0.0051132881977066215948
      242        96 -0.13005607154139925408
      242        97 0.084728079264974762164
      242        98 1.5329222833626956479
      242       105 -0.10540678759422016098
      242       106 -0.43899246345226927701
      242       107 0.1884339544466093197
      242       108 0.013204964104806073133
      242       109 0.0035619730007707913789
      242       110 -0.043809183336686485788
      242       111 -0.15046858169257809612
      242       112 0.04797911072816533895
      242       123 -0.0070544743768988105864
      242       124 -0.02161850216132075661
      242       125 0.079842688005726483724
      242       126 -0.17392765521161274167
      242       129 -0.004748624532587154834
      242       130 -0.01393339768631591917
      243        73 -0.23287581809478308248
      243        74 0.067329633064697247402
      243        81 -0.23878292880513934948
      243        82 0.10686100657162955763
      243        87 -0.0047227230433132460705
      243        88 0.0012742407280340350192
      243        91 -0.073261130184273937083
      243        92 0.18996999386247989672
      243        99 1.067569321158308604
      243       100 -0.078059843032265208151
      243       103 -0.032842048264236756161
      243       104 0.0011764753075157027493
      243       113 -0.01253631182976660749
      243       114 -0.23439989454794613044
      243       117 -0.34558259611393393751
      243       118 -0.044210128629899481112
      243       127 -0.11604316990085022931
      243       128 -0.0099414833242454717088
      244        73 0.067329633064691973843
      244        74 -0.18451856200476349223
      244        81 -0.1431389934283715526
      244        82 0.025970128096596926948
      244        87 0.0012742407280341531972
      244        88 -0.0081924718150966600871
      244        91 0.1899699938624768436
      244        92 -0.45499402826296569957
      244        99 -0.078059843032257256179
      244       100 1.0106947148674900738
      244       103 0.0011764753075160067596
      244       104 -0.066685275829185666763
      244       113 -0.23439989454793508372
      244       114 -0.14375127679266028191
      244       117 0.20578987137008955544
      244       118 -0.10699058671578531854
      244       127 -0.009941483324244661593
      244       128 -0.060610046621618444973
      245        75 -0.25083762096520190177
      245        76 -0.073716477292933818566
      245        83 -0.21469284552282352774
      245        84 -0.1079406994633446415
      245        85 -0.0023224894063763809604
      245        86 -0.00064417312613597097187
      245        93 -0.10380157431877695684
      245        94 -0.19059884223643155932
      245       101 1.1430147660771878826
      245       102 0.09364469980792072823
      245       105 -0.052454050457376416583
      245       106 -0.00087064205817646649586
      245       115 -0.020395207437912843407
      245       116 0.2673782714690562945
      245       119 -0.4404626406733477828
      245       120 0.0089743066019730612787
      245       123 -0.0019509114855519634878
      245       124 0.0019331044699759578325
      245       133 -0.0062406130487624176043
      245       134 0.001060960682253089208
      245       137 -0.039182492173584299033
      245       138 0.00077949114584308640871
      246        75 -0.073716477292934221022
      246        76 -0.20584092869611336774
      246        83 0.14205930053664783674
      246        84 0.046683821301552706762
      246        85 -0.00064417312613579370481
      246        86 -0.0039833113178804838844
      246        93 -0.1905988422364215118
      246        94 -0.4930042796828137952
      246       101 0.093644699807928916124
      246       102 1.0756333551529557724
      246       105 -0.00087064205817577173911
      246       106 -0.10586962398596636015
      246       115 0.26737827146904230569
      246       116 -0.070625095280070063208
      246       119 -0.24102569339802334958
      246       120 -0.20548713431176102162
      246       123 0.001933104469974990941
      246       124 -0.0045092356015034498057
      246       133 0.0010609606822535604023
      246       134 -0.0026856307379104723577
      246       137 0.00077949114584290545536
      246       138 -0.019637616253016455109
      247        69 -0.077174269965434513785
      247        70 0.018378030204334795672
      247        73 -0.44191561813367141731
      247        74 -0.076289684689155784492
      247        79 -0.00063148649159586547376
      247        80 0.00015856337767987383185
      247        81 -0.26284473403631536392
      247        82 -0.09455493335302170288
      247        87 -0.13307809891514763012
      247        88 0.23698529788073763314
      247        91 1.4602819830147357738
      247        92 -0.062244259241691086981
      247        95 -0.053075308115175197365
      247        96 0.0027060110338841614555
      247        99 -0.034168181550355322673
      247       100 0.047020992487471525989
      247       103 0.20227198035897303585
      247       104 -0.13929985547343023966
      247       109 -0.0077413542930676367687
      247       110 -0.0010678188008559443868
      247       113 -0.070885693596830001706
      247       114 0.097882754359017082324
      247       117 -0.17086717442262089328
      247       118 0.062426965654392804761
      247       121 -0.30719802619541969335
      247       122 -0.097562517035940737875
      247       127 -0.086098982158405543141
      247       128 0.0054604535965775699916
      248        69 0.018378030204334774855
      248        70 -0.052994572755335242475
      248        73 -0.076289684689160211506
      248        74 -0.13743440656986552484
      248        79 0.00015856337767995625832
      248        80 -0.0011227817298802272167
      248        81 -0.094554933353015568898
      248        82 -0.26651243924678447161
      248        87 0.23698529788074851332
      248        88 -0.16583498583979136565
      248        91 -0.062244259241680810479
      248        92 1.5430035599019111814
      248        95 0.0027060110338834150907
      248        96 -0.10690474205967276378
      248        99 0.047020992487456378384
      248       100 -0.48411126069781429404
      248       103 -0.13929985547342960128
      248       104 -0.21824968118133608597
      248       109 -0.0010678188008550267181
      248       110 -0.015022745510962427426
      248       113 0.09788275435900951893
      248       114 0.3767690619457358947
      248       117 0.062426965654392554961
      248       118 -0.1763624006620370388
      248       121 -0.097562517035942569743
      248       122 -0.24286455316632010737
      248       127 0.0054604535965784867929
      248       128 -0.035483016928179338112
      249        67 -0.060721840140177771317
      249        68 0.00088472571752057306473
      249        75 -0.076254980407596872904
      249        76 0.031917191243516745969
      249        77 -0.31718565831445011405
      249        78 -0.094387710721866344143
      249        85 -0.2362830010212394749
      249        86 0.11807521443644536374
      249        89 -0.021240883405651552612
      249        90 -0.0072184489748411389404
      249        93 -0.2940084786472695888
      249        94 0.15243577584293099836
      249        97 0.26175269226276093315
      249        98 -0.18244297643335263825
      249       105 1.9557671267987222219
      249       106 -0.084289583351817187751
      249       107 -0.072171688518527662981
      249       108 0.0022034257059702151878
      249       111 -0.13602137977699299554
      249       112 0.2607895799241272683
      249       115 -0.14478325722163840061
      249       116 -0.18017166914664359267
      249       123 -0.78200585409342171506
      249       124 -0.028037586097695917087
      249       125 -0.0042413970382913076737
      249       126 0.00085064674648904217095
      249       129 -0.049012121934514617239
      249       130 0.010094330122242476874
      249       133 -0.0041926892270304156121
      249       134 -0.0007029150130257800274
      250        67 0.00088472571751879497317
      250        68 -0.02968031792884257003
      250        75 0.031917191243520652566
      250        76 -0.066269412816765585483
      250        77 -0.094387710721866205366
      250        78 -0.22677023446562108444
      250        85 0.11807521443645137282
      250        86 0.26097886533815600751
      250        89 -0.007218448974839591567
      250        90 -0.030948594969180578951
      250        93 0.15243577584293324656
      250        94 -0.64236105612802518738
      250        97 -0.18244297643335627424
      250        98 -0.1124558956857318881
      250       105 -0.084289583351836561143
      250       106 1.8458949923385230552
      250       107 0.002203425705967922317
      250       108 -0.15703061952434879678
      250       111 0.26078957992413631661
      250       112 -0.18278765005026378909
      250       115 -0.18017166914663793054
      250       116 -0.28609191363678604381
      250       123 -0.028037586097694425225
      250       124 -0.31603314230596268875
      250       125 0.00085064674648943096585
      250       126 -0.0080480830690158530749
      250       129 0.010094330122238691708
      250       130 -0.026527991805375808476
      250       133 -0.00070291501302563908112
      250       134 -0.0024723559760775420079
      251        79 -0.23638407334078376243
      251        80 0.0017923334685092592866
      251        87 -0.30064987705447598909
      251        88 -0.11718306531620896471
      251        89 -0.27670711896629862636
      251        90 0.11481271741116974572
      251        95 0.77774618661915051465
      251        96 0.010450519762099959656
      251       103 0.12528802256747037513
      251       104 -0.0053229156957025841948
      251       107 0.018001316173584573643
      251       108 -0.0055322328411709269583
      251       109 0.75496824827388919754
      251       110 -0.031528249964746929423
      251       113 -0.0033451326396655117583
      251       114 0.00034671372538085906993
      251       121 -0.36621890460109873811
      251       122 0.14134606263810031712
      251       125 -0.29934702611298780184
      251       126 -0.11291583920154421583
      251       131 -0.17844543302138624052
      251       132 0.003733956014113869442
      252        79 0.0017923334685061350496
      252        80 -0.036923372146444088937
      252        87 -0.11718306531620081845
      252        88 -0.31045931731536774434
      252        89 0.11481271741115881002
      252        90 -0.30677472914833237017
      252        95 0.010450519762117515057
      252        96 1.1570802585076820357
      252       103 -0.0053229156957023387314
      252       104 -0.4127593813072356066
      252       107 -0.005532232841152883232
      252       108 -0.50212776726405417005
      252       109 -0.03152824996477932018
      252       110 1.1124521867637520156
      252       113 0.00034671372538072170151
      252       114 -0.0065800618019131408218
      252       121 0.14134606263810839399
      252       122 -0.34572986142568240542
      252       125 -0.11291583920154402154
      252       126 -0.2788086111140163359
      252       131 0.0037339560141076383153
      252       132 -0.054463135850990225528
      253        87 -0.2479106291090816816
      253        88 -0.00024483700895277984294
      253        91 -0.29982076449415812069
      253        92 -0.12809131151415109606
      253        95 -0.32280839885640733034
      253        96 0.13212967756685742304
      253        99 -0.0023379735236023348015
      253       100 -0.00039013648501198897869
      253       103 0.61598626372082487812
      253       104 -0.0073933684033222193607
      253       109 0.062846852049467660795
      253       110 -0.0032607248821292342429
      253       113 0.25367417931439084633
      253       114 0.0095863659235942942638
      253       117 -0.0069045810354859621719
      253       118 -0.00074455458721686999194
      253       121 0.88896489392789324047
      253       122 -0.015440461982975994815
      253       125 -0.0033757071686065171293
      253       126 -0.0002545802478161771033
      253       127 -0.30397038582664148709
      253       128 0.11264292165639012977
      253       131 -0.33320246788177548813
      253       132 -0.12592722092180516635
      253       139 -0.28513594387914120709
      253       140 0.02738823088653938656
      254        87 -0.00024483700895439573786
      254        88 -0.097450199318772814938
      254        91 -0.12809131151414773764
      254        92 -0.29468013125429715071
      254        95 0.13212967756685184417
      254        96 -0.29942097594332078847
      254        99 -0.00039013648501230280101
      254       100 -0.0044683688105034190599
      254       103 -0.007393368403334980854
      254       104 0.96653295657646098871
      254       109 -0.0032607248820972489778
      254       110 -0.47638818597090631934
      254       113 0.0095863659235930001601
      254       114 -0.30485730266530641774
      254       117 -0.00074455458721662745591
      254       118 -0.013694159583303092478
      254       121 -0.01544046198299876653
      254       122 1.1658268398525835075
      254       125 -0.0002545802478158757493
      254       126 -0.0066931604199319261195
      254       127 0.11264292165639358534
      254       128 -0.27451381050743856038
      254       131 -0.12592722092180860805
      254       132 -0.28347415835514738758
      254       139 0.027388230886548060178
      254       140 -0.06071400636243944049
      255        89 -0.28686315002770557125
      255        90 -0.0008675869419860893347
      255        95 -0.32091878521500000199
      255        96 -0.13674520997843236936
      255        97 -0.23636241363134333215
      255        98 0.12090569856578059493
      255       103 -0.0084082613635675929054
      255       104 7.0255910502035757016e-05
      255       107 0.79446174356232412972
      255       108 0.038807867856391793648
      255       109 0.15590253174542664794
      255       110 0.016299485608406355519
      255       111 0.033560548403360819514
      255       112 -0.018949106367344845797
      255       121 -0.0011513091399698747661
      255       122 6.1230823658431479456e-05
      255       125 0.66479166142559198427
      255       126 -0.011604951758455826424
      255       129 -0.26756586397019777035
      255       130 -0.12190257886628981521
      255       131 -0.29476530193963301762
      255       132 0.1053964280590829472
      255       143 -0.21717776577160766149
      255       144 0.0085284670886871492834
      256        89 -0.00086758694197871144733
      256        90 -0.1239258639102897297
      256        95 -0.13674520997843625514
      256        96 -0.27646900671734014887
      256        97 0.12090569856576641183
      256        98 -0.23598812308567654328
      256       103 7.0255910502073365279e-05
      256       104 -0.016832353709657025403
      256       107 0.038807867856380372229
      256       108 1.1049304031064619558
      256       109 0.016299485608436560524
      256       110 -0.40241423999173370207
      256       111 -0.018949106367325371791
      256       112 -0.4753491761461121623
      256       121 6.1230823658644362552e-05
      256       122 -0.0022927944273678727699
      256       125 -0.01160495175848110308
      256       126 1.0374936657666165019
      256       129 -0.12190257886629254913
      256       130 -0.25137313572113839655
      256       131 0.10539642805907908918
      256       132 -0.27176879201437204037
      256       143 0.0085284670886910385335
      256       144 -0.070506949071711219612
      257        85 -0.071956230217584321585
      257        86 -0.010794146566579397237
      257        93 -0.81404766908416681392
      257        94 -0.0072634311021659353144
      257        97 -0.010017346214702594134
      257        98 -0.00845242970617394139
      257       101 -0.049831892176672942796
      257       102 0.22795329966416144618
      257       105 0.021629155150682331799
      257       106 -0.267231938716287587
      257       111 -0.052175714804318318318
      257       112 0.0051546204048770914372
      257       115 2.1425491044347393377
      257       116 0.031754944834237693041
      257       119 -0.18090294345403518106
      257       120 -0.098109856025210301356
      257       123 -0.079895545186288371986
      257       124 0.18876453781853044789
      257       133 -0.39427699261935145181
      257       134 0.032576601166517615837
      257       137 -0.31860909065991793732
      257       138 -0.14703641689707125373
      257       141 -0.17017581597518860459
      257       142 0.052727012965428469993
      257       153 -0.0024469399178727452293
      257       154 -3.5411086431516651226e-05
      257       159 -0.00051043175001982618588
      257       160 -7.3867538329489779918e-06
      258        85 -0.010794146566582668925
      258        86 -0.033961466355380928728
      258        93 -0.0072634311021676084552
      258        94 -0.36176365615130995357
      258        97 -0.008452429706177698801
      258        98 -0.022776659274658044019
      258       101 0.2279532996641762399
      258       102 -0.092058279032350226467
      258       105 -0.26723193871628775353
      258       106 -0.10029307094363017205
      258       111 0.005154620404878776721
      258       112 -0.10310806741871578196
      258       115 0.031754944834225938555
      258       116 2.1086887636650515354
      258       119 -0.098109856025201988561
      258       120 -0.61889145379955268211
      258       123 0.18876453781853377856
      258       124 -0.43000009380461357011
      258       133 0.032576601166521848563
      258       134 0.14007369998543436895
      258       137 -0.14703641689708180085
      258       138 -0.31465132425572372998
      258       141 0.052727012965427942637
      258       142 -0.15044620078654113993
      258       153 -3.5411086431517071354e-05
      258       154 -0.0012250076626475073574
      258       159 -7.3867538329457795953e-06
      258       160 -0.00025553664005630949505
      259        85 -0.010707134467219122861
      259        86 0.0022780583383572848045
      259        97 -0.58355966328284569755
      259        98 -0.020538418318689334596
      259       105 -0.15724573584042875196
      259       106 0.1899745234073463851
      259       107 -0.36955308579666379387
      259       108 -0.19655365227225096714
      259       109 -0.00044538835648492779802
      259       110 -2.3303381671626842973e-05
      259       111 1.8731668205575753294
      259       112 0.082636472271347516383
      259       123 -0.17922031075755065488
      259       124 -0.16555089806664138874
      259       125 0.052709753587940832986
      259       126 0.12356460705862876148
      259       129 -0.20587775679528239059
      259       130 -0.02210575868675391728
      259       141 -0.14022997313546017861
      259       142 -0.053454268670002184904
      259       143 -0.2154111788578724207
      259       144 0.057499378439356103876
      259       147 -0.047524723483040265393
      259       148 0.00227325988097320901
      260        85 0.0022780583383567539792
      260        86 -0.0069702889176597370921
      260        97 -0.020538418318685983111
      260        98 -0.17077779036523521583
      260       105 0.18997452340735332399
      260       106 -0.30409634358083009742
      260       107 -0.19655365227225829461
      260       108 -0.4578880243650886861
      260       109 -2.3303381671803296876e-05
      260       110 -0.00088709904612091440481
      260       111 0.082636472271329017292
      260       112 1.9146906714035030195
      260       123 -0.16555089806663661478
