# Sparse Matrix (Morse)  
# first line: n m (is symmetic) nbcoef 
# after for each nonzero coefficient:   i j a_ij where (i,j) \in  {1,...,n}x{1,...,m} 
306 306 0  2128
      271       253 -0.85117304701459872707
      271       254 0.037312515155630748831
      271       265 -0.053634574192266602777
      271       266 -0.23745857569711972812
      271       269 -0.28832903960121575304
      271       270 0.26442573017310627703
      271       271 2.7283343932444399371
      271       272 -0.10537982733328597751
      271       285 -0.46699624668470252065
      271       286 0.26032560402877885641
      271       287 -0.31203450141139416063
      271       288 -0.24890173945767943287
      271       293 -0.73934090197399460198
      271       294 0.029676293130569450507
      272       253 0.03731251515564606297
      272       254 -0.24576834030054978131
      272       265 -0.23745857569711545376
      272       266 -0.23993499857959335597
      272       269 0.26442573017308268479
      272       270 -0.47208986053980911413
      272       271 -0.10537982733328597751
      272       272 2.6836735341909268016
      272       285 0.26032560402877963357
      272       286 -0.87022513264019740742
      272       287 -0.24890173945766222441
      272       288 -0.64142852761059432343
      272       293 0.029676293130555086996
      272       294 -0.19740059215392161129
      273       255 -0.7288436096971889766
      273       256 -0.085511567173423785881
      273       259 -0.36316824390717317161
      273       260 0.2712988692299607707
      273       269 -0.055703836177532051188
      273       270 -0.22022702039535405061
      273       273 2.6250191341118309651
      273       274 -0.14117586865548467645
      273       283 -0.22188785131519586646
      273       284 -0.0012307942261375708071
      273       287 -0.30935806520766684358
      273       288 0.23097185506952036538
      273       297 -0.73342734457139913129
      273       298 0.18713661319565230712
      273       299 -0.19273883847148481907
      273       300 -0.24126208704473289801
      274       255 -0.085511567173404273712
      274       256 -0.20000359905051531828
      274       259 0.27129886922993912135
      274       260 -0.3079854950123663837
      274       269 -0.22022702039534911012
      274       270 -0.31212247554718353104
      274       273 -0.14117586865548467645
      274       274 2.6165613353865686541
      274       283 -0.0012307942261387929198
      274       284 -0.78555747615232840442
      274       287 0.23097185506951309342
      274       288 -0.65735912603883772665
      274       297 0.18713661319565100261
      274       298 -0.28203489076859195039
      274       299 -0.24126208704472615341
      274       300 -0.051606928052554554287
      275       257 -0.65096059110695891903
      275       258 -0.24671662709971023397
      275       263 -0.16466570794736970496
      275       264 0.25305956064961604435
      275       275 2.6801737465636739088
      275       276 -0.02473184432144140063
      275       279 -0.65706071172980651252
      275       280 -1.5486313539045740151e-14
      275       281 -0.37423991365329312142
      275       282 0.023221580452328915989
      275       303 -0.70292864618282668854
      275       304 0.2451673303192176967
      275       305 -0.11604254621550998128
      275       306 -0.24999999999999544809
      276       257 -0.24671662709971187155
      276       258 -0.32135909094115777673
      276       263 0.25305956064961021568
      276       264 -0.10003151242458201142
      276       275 -0.02473184432144140063
      276       276 3.1749021009458084919
      276       280 -1.3151107732139448725
      276       281 0.023221580452319506849
      276       282 -1.0296749281933832432
      276       303 0.2451673081209641003
      276       304 -0.34019311352295039663
      276       305 -0.24999997780174038065
      276       306 -0.0542570529218806899
      277       261 -0.46712738558491695429
      277       262 0.02250971777470864299
      277       265 -0.11025528067957109102
      277       266 0.25299246440793526913
      277       277 1.4410376628716228264
      277       278 -0.028218315889760363369
      277       285 -0.31799619147362356841
      277       286 -7.6698773718643126381e-06
      277       289 -0.49934895833334635995
      277       291 -0.035653942861027486388
      277       292 -0.24727619641551157326
      278       261 -0.22749028222529352194
      278       262 -0.20181188908287742145
      278       265 0.25299246440793976554
      278       266 -0.12369512633204762797
      278       277 -0.028218315889760363369
      278       278 1.3733521383550670869
      278       285 -7.6698773772682947501e-06
      278       286 -0.80458475612827706769
      278       289 0.25000000000000643929
      278       290 -0.24934895833333978188
      278       291 -0.24727619641551490393
      278       292 0.01674449546061470076
      279       263 -0.37730319793449385024
      279       264 -0.24838449049566307947
      279       275 -0.65706071172980651252
      279       279 1.4198768511307513496
      279       280 -0.0032310190086800374965
      279       305 -0.38155554244912770478
      279       306 0.25161550950434319329
      280       263 0.0016155095043478154629
      280       264 -0.18523561225160894983
      280       275 -1.5486313539045740151e-14
      280       276 -1.3151107732139448725
      280       279 -0.0032310190086800374965
      280       280 1.6980440857637886243
      280       305 0.0016155095043477163668
      280       306 -0.19374030128091118685
      281       257 -0.32179563167128727441
      281       258 0.23234768665311847369
      281       267 -0.68318367238136301633
      281       268 -0.27285706476749393978
      281       275 -0.37423991365329312142
      281       276 0.023221580452319506849
      281       281 2.5921193365240320361
      281       282 -0.0010050586072459170416
      281       283 -0.20132778622176394911
      281       284 0.020975653130316108952
      281       301 -0.70053280629978931238
      281       302 0.2490566753987414339
      281       303 -0.2959343920081929924
      281       304 -0.25173947225975590314
      282       257 0.23234768665312513503
      282       258 -0.098559943609142539045
      282       267 -0.27285706476749810312
      282       268 -0.40199442089603493189
      282       275 0.023221580452328915989
      282       276 -1.0296749281933832432
      282       281 -0.0010050586072459170416
      282       282 2.8332788884247506189
      282       283 0.020975653130306925326
      282       284 -0.78198555580064621484
      282       301 0.24905667539874706828
      282       302 -0.34767224833710097531
      282       303 -0.25173947225976395226
      282       304 -0.15828665730010244017
      283       259 -0.64869781030739182004
      283       260 -0.20885833802182274255
      283       267 -0.42816816524019912782
      283       268 0.25911394623863537312
      283       273 -0.22188785131519586646
      283       274 -0.0012307942261387929198
      283       281 -0.20132778622176394911
      283       282 0.020975653130306925326
      283       283 2.6382745086498045062
      283       284 -0.094330426702043876364
      283       299 -0.80335744268899500486
      283       300 0.27477210882366348565
      283       301 -0.31885135075926568371
      283       302 -0.25044214924260027599
      284       259 -0.20885833802181799634
      284       260 -0.2435878640102000503
      284       267 0.25911394623863098774
      284       268 -0.25482472328249261562
      284       273 -0.0012307942261375708071
      284       274 -0.78555747615232840442
      284       281 0.020975653130316108952
      284       282 -0.78198555580064621484
      284       283 -0.094330426702043876364
      284       284 2.6938169456624661002
      284       299 0.27477210882365254996
      284       300 -0.45114710902661075975
      284       301 -0.25044214924259944333
      284       302 -0.16073011527319747138
      285       265 -0.93773332706611334242
      285       266 -0.050213193838877151487
      285       271 -0.46699624668470252065
      285       272 0.26032560402877963357
      285       277 -0.31799619147362356841
      285       278 -7.6698773772682947501e-06
      285       285 2.9658719869839136329
      285       286 -0.23113874346385840375
      285       291 -1.0704032112515136088
      285       292 0.27516214229589347484
      285       293 -0.15941033687009387165
      285       294 -0.25412813914456039432
      286       265 -0.050213193838881883813
      286       266 -0.36272029686170109697
      286       271 0.26032560402877885641
      286       272 -0.87022513264019740742
      286       277 -7.6698773718643126381e-06
      286       278 -0.80458475612827706769
      286       285 -0.23113874346385840375
      286       286 2.8085666068531458528
      286       291 0.27516214229588875639
      286       292 -0.57232451871352396644
      286       293 -0.25412813914455500974
      286       294 -0.18537922887158356233
      287       269 -1.0248005581970669464
      287       270 0.0061121993555777508547
      287       271 -0.31203450141139416063
      287       272 -0.24890173945766222441
      287       273 -0.30935806520766684358
      287       274 0.23097185506951309342
      287       287 3.1437652976514405267
      287       288 0.029496859527064385464
      287       293 0.012097368584904847483
      287       294 0.24487318341017805245
      287       295 -1.2627574655055537889
      287       297 -0.23149794733017353687
      287       298 -0.26255235790467068568
      288       269 0.0061121993555755165309
      288       270 -0.35643996643972658545
      288       271 -0.24890173945767943287
      288       272 -0.64142852761059432343
      288       273 0.23097185506952036538
      288       274 -0.65735912603883772665
      288       287 0.029496859527064385464
      288       288 2.6597487288003129891
      288       293 0.24487318341020006263
      288       294 -0.12533647106124526371
      288       295 -9.6207763977673721456e-15
      288       296 -0.63086358164647848845
      288       297 -0.26255235790467090773
      288       298 -0.23290692741893423423
      289       277 -0.49934895833334635995
      289       278 0.25000000000000643929
      289       289 0.75130208333335268822
      289       290 -0.25000000000000643929
      289       291 -0.24934895833333978188
      290       278 -0.24934895833333978188
      290       289 -0.25000000000000643929
      290       290 0.75130208333335268822
      290       291 0.25000000000000643929
      290       292 -0.49934895833334630444
      291       277 -0.035653942861027486388
      291       278 -0.24727619641551490393
      291       285 -1.0704032112515136088
      291       286 0.27516214229588875639
      291       289 -0.24934895833333978188
      291       290 0.25000000000000643929
      291       291 1.5333426275562762608
      291       292 -0.2508234291790858439
      291       293 -0.17036994559518145453
      291       294 -0.027062516701294447863
      292       277 -0.24727619641551157326
      292       278 0.01674449546061470076
      292       285 0.27516214229589347484
      292       286 -0.57232451871352396644
      292       290 -0.49934895833334630444
      292       291 -0.2508234291790858439
      292       292 1.4843841101164809704
      292       293 0.22293748329870394231
      292       294 -0.42188855901501137735
      293       271 -0.73934090197399460198
      293       272 0.029676293130555086996
      293       285 -0.15941033687009387165
      293       286 -0.25412813914455500974
      293       287 0.012097368584904847483
      293       288 0.24487318341020006263
      293       291 -0.17036994559518145453
      293       292 0.22293748329870394231
      293       293 1.3429302366718098849
      293       294 0.034447569726715428218
      293       295 -0.27540286445652129022
      293       296 -0.27780639042161958674
      294       271 0.029676293130569450507
      294       272 -0.19740059215392161129
      294       285 -0.25412813914456039432
      294       286 -0.18537922887158356233
      294       287 0.24487318341017805245
      294       288 -0.12533647106124526371
      294       291 -0.027062516701294447863
      294       292 -0.42188855901501137735
      294       293 0.034447569726715428218
      294       294 1.3746793013658236138
      294       295 -0.02780639042160810287
      294       296 -0.43417089390313723385
      295       287 -1.2627574655055537889
      295       288 -9.6207763977673721456e-15
      295       293 -0.27540286445652129022
      295       294 -0.02780639042160810287
      295       295 1.6771188989520906532
      295       296 0.055612780843224775273
      295       297 -0.13483736013962616118
      295       298 -0.027806390421607009994
      296       288 -0.63086358164647848845
      296       293 -0.27780639042161958674
      296       294 -0.43417089390313723385
      296       295 0.055612780843224775273
      296       296 1.4330438261446829529
      296       297 0.22219360957839473514
      296       298 -0.36388814174467842832
      297       273 -0.73342734457139913129
      297       274 0.18713661319565100261
      297       287 -0.23149794733017353687
      297       288 -0.26255235790467090773
      297       295 -0.13483736013962616118
      297       296 0.22219360957839473514
      297       297 1.3187205945949647123
      297       298 -0.10241096303128627287
      297       299 -0.2110711542443382549
      297       300 -0.044366901838088362853
      298       273 0.18713661319565230712
      298       274 -0.28203489076859195039
      298       287 -0.26255235790467068568
      298       288 -0.23290692741893423423
      298       295 -0.027806390421607009994
      298       296 -0.36388814174467842832
      298       297 -0.10241096303128627287
      298       298 1.4081984883312967938
      298       299 0.20563309816191180368
      298       300 -0.52148174008966352577
      299       273 -0.19273883847148481907
      299       274 -0.24126208704472615341
      299       283 -0.80335744268899500486
      299       284 0.27477210882365254996
      299       297 -0.2110711542443382549
      299       298 0.20563309816191180368
      299       299 1.3529359630268245063
      299       300 -0.16660976699729848627
      299       301 -0.13741231705145737219
      299       302 -0.072533352943539630697
      300       273 -0.24126208704473289801
      300       274 -0.051606928052554554287
      300       283 0.27477210882366348565
      300       284 -0.45114710902661075975
      300       297 -0.044366901838088362853
      300       298 -0.52148174008966352577
      300       299 -0.16660976699729848627
      300       300 1.4665173084479221632
      300       301 0.17746664705645626148
      300       302 -0.43392532070854716864
      301       281 -0.70053280629978931238
      301       282 0.24905667539874706828
      301       283 -0.31885135075926568371
      301       284 -0.25044214924259944333
      301       299 -0.13741231705145737219
      301       300 0.17746664705645626148
      301       301 1.2956991710637508763
      301       302 -0.092900109685735060561
      301       303 -0.13115509405339251248
      301       304 -0.083181063526868631586
      302       281 0.2490566753987414339
      302       282 -0.34767224833710097531
      302       283 -0.25044214924260027599
      302       284 -0.16073011527319747138
      302       299 -0.072533352943539630697
      302       300 -0.43392532070854716864
      302       301 -0.092900109685735060561
      302       302 1.3829036689207119259
      302       303 0.16681893647313345008
      302       304 -0.43282838170202109218
      303       275 -0.70292864618282668854
      303       276 0.2451673081209641003
      303       281 -0.2959343920081929924
      303       282 -0.25173947225976395226
      303       301 -0.13115509405339251248
      303       302 0.16681893647313345008
      303       303 1.297853171535097383
      303       304 -0.10020193049740445945
      303       305 -0.16029947487777901349
      303       306 -0.060044841836929152556
      304       275 0.2451673303192176967
      304       276 -0.34019311352295039663
      304       281 -0.25173947225975590314
      304       282 -0.15828665730010244017
      304       301 -0.083181063526868631586
      304       302 -0.43282838170202109218
      304       303 -0.10020193049740445945
      304       304 1.3960890607595002333
      304       305 0.1899551359648112836
      304       306 -0.45724534382151915679
      305       275 -0.11604254621550998128
      305       276 -0.24999997780174038065
      305       279 -0.38155554244912770478
      305       280 0.0016155095043477163668
      305       303 -0.16029947487777901349
      305       304 0.1899551359648112836
      305       305 0.66249725794167924064
      305       306 0.058429332332581428167
      306       275 -0.24999999999999544809
      306       276 -0.0542570529218806899
      306       279 0.25161550950434319329
      306       280 -0.19374030128091118685
      306       303 -0.060044841836929152556
      306       304 -0.45724534382151915679
      306       305 0.058429332332581428167
      306       306 0.70984239242357360933
